nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,enzyme_id,enzyme_name,presence_call,presence_weight,evidence_scope,evidence_source,source_database,literature_citation,pmid,doi,genome_accession,strain_match_level,evidence_note,curation_status,matched_taxon_uri,matched_taxon_name,matched_query_name,annotation_match_modes,uniprot_accessions,uniprot_protein_names,ec_numbers,n_matching_proteins,n_reviewed_proteins,evidence_rank_score
NT5032,Clostridium perfringens,Clostridium perfringens,Clostridium perfringens (S2) DSM 756,Clostridium perfringens,C36,Clostridium,Clostridiaceae,Firmicutes,ENZ014,phosphatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Clostridium perfringens; 144 protein hit(s), 15 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1502,Clostridium perfringens,Clostridium perfringens,ec_prefix;name_keyword,A0A0H2YNA5;A0A0H2YPA4;A0A0H2YPQ3;A0A0H2YQ93;A0A0H2YQ94;A0A0H2YRD3;A0A0H2YRR3;A0A0H2YRV0;A0A0H2YSC7;A0A0H2YSI3;A0A0H2YSU2;A0A0H2YTD9;A0A0H2YTR6;A0A0H2YU50;A0A0H2YUB7;A0A0H2YUQ0;A0A0H2YVL1;A0AAV3BL85;A0AAV3BMA6;A0AAV3BMN2;A0AAV3BMU0;A0AAV3BP17;A0AAV3BP26;A0AAV3BPH5;A0AAV3BPQ3;A0AAV3BQ83;A0AAV3BQW7;A0AAV3BR82;A0AAV3BRK9;A0AAV3BRN2;A0AAV3BSB9;A0AAV3BSH3;A0AAV3BT58;A0AAV3BT82;A0AAV3BTK8;A0AAV3BV05;A0AAV3BV35;A0AAV3BV54;A0AAV3F968;A0AAV3F9E2;A0AAV3F9W0;A0AAV3FAC2;A0AAV3FAC4;A0AAV3FAM2;A0AAV3FAM4;A0AAV3FBT6;A0AAV3FCA0;A0AAV3FCD5;A0AAV3FDE9;A0AAV3FDG1;A0AAV3FDX0;A0AAV3FE71;A0AAV3FEB1;A0AAV3FEQ2;A0AAV3FEZ0;A0AAV3FFC9;A0AAV3FFG5;A0AAV3FH23;A0AAV3FH28;B1BP20;B1BPE6;B1BPV5;B1BQA6;B1BQR1;B1BRD0;B1BRE4;B1BRY0;B1BSG8;B1BSM9;B1BSP7;B1BT26;B1BTX9;B1BUI8;B1BUI9;B1BUM3;B1BUS4;B1BUU2;B1BV72;B1BV85;B1BY05;B1BYH7;B1UYV9;B1UYY0;B1UZ49;B1UZ71;B1UZE3;B1UZT5;B1V069;B1V0X3;B1V2J1;B1V2J2;B1V2R3;B1V3B3;B1V3K2;B1V3V0;B1V4Q7;B1V520;B1V594;B1V5I3;B1V6D2;B1V6E9;B1V7D7;Q0SPZ8;Q0SQU2;Q0SR36;Q0SR57;Q0SRC1;Q0SRK7;Q0SRU4;Q0SSY8;Q0STN1;Q0STP7;Q0STV7;Q0SU44;Q0SUI4;Q0SUU4;Q0SUY8;Q0SV56;Q0SVG2;Q0SWC6;Q0TM95;Q0TNG7;Q0TNY8;Q0TRA5;Q8XHC9;Q8XI68;Q8XIH4;Q8XIJ5;Q8XIQ9;Q8XIY6;Q8XIZ0;Q8XJ78;Q8XKC9;Q8XKM4;Q8XL56;Q8XL70;Q8XLI5;Q8XLR9;Q8XM86;Q8XMD4;Q8XML0;Q8XMU4;Q8XNT1;Q8XNT2,8-oxo-dGTP diphosphatase;Acylphosphatase;Cobalt-dependent inorganic pyrophosphatase;Histidinol-phosphatase;NAD(+) diphosphatase;Probable 2-phosphosulfolactate phosphatase;Putative pyrophosphatase PpaX;Undecaprenyl-diphosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;histidinol-phosphatase;inorganic diphosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase,3.1.3.-;3.1.3.15;3.1.3.16;3.1.3.3;3.1.3.48;3.1.3.71;3.6.1.1;3.6.1.22;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.55;3.6.1.66;3.6.1.7;3.6.1.9,144.0,15.0,4.78
NT5032,Clostridium perfringens,Clostridium perfringens,Clostridium perfringens (S2) DSM 756,Clostridium perfringens,C36,Clostridium,Clostridiaceae,Firmicutes,ENZ015,mucin_glycosidase,weak_prior,0.35,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Clostridium perfringens; 78 protein hit(s), 1 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1502,Clostridium perfringens,Clostridium perfringens,name_keyword,A0A0H2YNF2;A0A0H2YP16;A0A0H2YPW4;A0A0H2YQI3;A0A0H2YQR1;A0A0H2YQY6;A0A0H2YRI9;A0A0H2YSM2;A0A0H2YT71;A0A0H2YTQ9;A0AAV3BJ24;A0AAV3BMU9;A0AAV3BNS8;A0AAV3BPL6;A0AAV3BPW8;A0AAV3BR77;A0AAV3BRQ2;A0AAV3BRS2;A0AAV3BUA5;A0AAV3BUY5;A0AAV3BVA7;A0AAV3BVE8;A0AAV3FBB7;A0AAV3FDJ8;A0AAV3FDQ3;A0AAV3FEK7;A0AAV3FFC2;A0AAV3FFD2;A0AAV3FFD5;A0AAV3FFY5;A0AAV3FG38;A0AAV3FH06;A0AAV3FH17;A0AAV3FHA8;B1BND4;B1BNF7;B1BNT5;B1BP04;B1BP53;B1BPF7;B1BQ63;B1BS30;B1BS44;B1BSX2;B1BT34;B1BU34;B1BUK3;B1BV77;B1UZ96;B1UZF6;B1V194;B1V1A7;B1V1R3;B1V213;B1V256;B1V2K5;B1V2S1;B1V7N1;Q0SRV0;Q0SU34;Q0SUK5;Q0SUX4;Q0SV83;Q0SVP7;Q0SWK7;Q0TUR6;Q8XJ85;Q8XLR0;Q8XMB8;Q8XMG4;Q8XMM5;Q8XMY5;Q8XN26;Q8XNF9;Q8XNK9;Q8XNR6;Q8XP01;Q8XP12,6-phospho-beta-galactosidase;Alpha-galactosidase;Beta-galactosidase;Beta-galactosidase Pbg;alpha-L-fucosidase;beta-N-acetylhexosaminidase;exo-alpha-sialidase,3.2.1.18;3.2.1.22;3.2.1.23;3.2.1.51;3.2.1.52;3.2.1.85,78.0,1.0,4.735
NT5032,Clostridium perfringens,Clostridium perfringens,Clostridium perfringens (S2) DSM 756,Clostridium perfringens,C36,Clostridium,Clostridiaceae,Firmicutes,ENZ016,polysaccharide_lyase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Clostridium perfringens; 7 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1502,Clostridium perfringens,Clostridium perfringens,ec_prefix,A0A0H2YS54;A0AAV3BJW1;A0AAV3FCB4;B1BXR6;B1V3M2;Q0SS49;Q8XJI3,Endolytic murein transglycosylase,4.2.2.29,7.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ001,beta_glucuronidase,curated_present,1.0,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 2 protein hit(s), 1 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,E1WM95;Q5LIC7,Beta-glucuronidase,3.2.1.31,2.0,1.0,4.8
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ002,sulfatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix,A0ABN0BF11;A0ABN0BF66;A0ABN0BF80;A0ABN0BFI9;A0ABN0BFL2;A0ABN0BH07;A0ABN0BIW0;A0ABN0BIW2;A0ABN0BLG9;A0ABN0BMW5;A0ABN0BNX8;A0ABN0BP95;A0ABN0BPC4;A0ABN0BPC7;A0ABN0BPP6;A0ABN0BQJ0;A0ABN0BQZ0;A0ABN0BR32;A0ABN0BSZ1;E1WJR1;Q5LJ81,,3.1.6.-;3.1.6.1,21.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ005,carboxylesterase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 41 protein hit(s), 4 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix;name_keyword,A0A015SQU3;A0A015U2J8;A0A015U4G5;A0A015V6W2;A0A015XAY5;A0A016AD71;A0A016AF52;A0A016AMX0;A0A016BNA4;A0A016C019;A0A016E9D4;A0A0E2AR77;A0A0E2ASC5;A0A0E2AV64;A0A0E2B6Z7;A0AAN4N070;A0AAN4SH88;A0AB73AKI2;A0AB73AN03;A0ABN0BFW2;A0ABN0BHT3;A0ABN0BML1;E1WJY7;E1WQZ2;E1WUC3;E1WV91;I9BGD4;I9BPT7;I9KLD5;Q5LE34;Q5LG56;Q5LGC5;Q5LIY8;Q64V75;Q64VH9;Q64X30;Q650H8,1-phosphatidylinositol phosphodiesterase;6-phosphogluconolactonase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;phospholipase D,3.1.1.-;3.1.1.29;3.1.1.31;3.1.1.96;3.1.4.4;4.6.1.13,41.0,4.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ006,amidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 146 protein hit(s), 6 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix,A0A015SL18;A0A015SNJ3;A0A015SRB4;A0A015SSH9;A0A015SUJ8;A0A015SYT3;A0A015TST6;A0A015TXV6;A0A015U0G7;A0A015U275;A0A015U523;A0A015V271;A0A015V3A9;A0A015V9L6;A0A015VAR8;A0A015VYW6;A0A015VZM2;A0A015W052;A0A015W5U0;A0A015WXG6;A0A015WZJ4;A0A015X0U6;A0A015X140;A0A015X764;A0A015XAZ4;A0A015XBM9;A0A015XBR6;A0A015XEZ4;A0A015XII0;A0A015Y3B7;A0A015Y506;A0A015Y881;A0A015YDK9;A0A015YEP6;A0A015YG93;A0A015YHK6;A0A015YIM1;A0A015YP35;A0A015ZKZ9;A0A016A9M6;A0A016A9S6;A0A016AAF2;A0A016AHB7;A0A016AHX7;A0A016AMV8;A0A016AR94;A0A016ARK5;A0A016ASW6;A0A016AUK4;A0A016AUW8;A0A016B1J3;A0A016BRI4;A0A016BT13;A0A016BTH9;A0A016BU49;A0A016C0R1;A0A016CIU6;A0A016CMU4;A0A016CTM9;A0A016E5G0;A0A016E9G1;A0A0E2AJX3;A0A0E2AK45;A0A0E2AM64;A0A0E2ANI7;A0A0E2AS64;A0A0E2AUD3;A0A0E2AUU2;A0A0E2AZ42;A0A0E2B4N9;A0AAN4MWE1;A0AAN4MXU7;A0AAN4MYW0;A0AAN4MZ35;A0AAN4MZV5;A0AAN4N0J9;A0AAN4N1M2;A0AAN4N226;A0AAN4N2I6;A0AAN4SG63;A0AAN4SHX5;A0AAN4SJY3;A0AAN4SKC6;A0AB73ADW8;A0AB73AGR1;A0AB73AGT5;A0AB73AI34;A0AB73AI37;A0AB73AIA1;A0AB73AIH8;A0AB73AJB4;A0AB73AJR0;A0AB73AKD0;A0AB73APH4;A0AB73APM7;A0AB73ASL4;A0ABN0BFC9;A0ABN0BHD5;A0ABN0BKU4;A0ABN0BM05;A0ABN0BMZ3;A0ABN0BNJ7;A0ABN0BNM8;A0ABN0BQF9;A0ABN0BQQ6;A0ABN0BS62;A0ABN0BSJ8;E1WKP3;E1WL29;E1WLU3;E1WPG7;E1WQG3;E1WS57;E1WSA9;E1WU69;E1WV40;E1WWW3;I9AT87;I9BP01;I9BPC5;I9KAC6;I9KMJ4;I9V6C0;I9VJS4;I9VNT4;I9VWY7;Q5L874;Q5L9D2;Q5LA30;Q5LB76;Q5LBD5;Q5LBZ1;Q5LEQ9;Q5LF84;Q5LH15;Q5LHR9;Q5LI65;Q64PL6;Q64QE2;Q64RM2;Q64RT0;Q64SX1;Q64VP5;Q64XW9;Q64YS0;Q64Z72,Glutaminase;Imidazole glycerol phosphate synthase subunit HisH;Multifunctional fusion protein;N-acetylmuramoyl-L-alanine amidase;Omega-amidase YafV;Peptide deformylase;asparaginase,3.5.1.-;3.5.1.1;3.5.1.108;3.5.1.2;3.5.1.24;3.5.1.25;3.5.1.28;3.5.1.3;3.5.1.88,146.0,6.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ007,beta_glucosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 26 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015SJV7;A0A015TY09;A0A015U769;A0A015W5Z8;A0A015YEQ6;A0A016A5X3;A0A016ADK9;A0A016AHF7;A0A016ASA5;A0A016B1K2;A0A0E2AJ84;A0A0E2AVE0;A0A380Z022;A0AAN4MV75;A0AAN4SG49;A0AB73AF14;A0AB73AQX6;A0ABN0BM16;A0ABN0BRE6;E1WKI0;E1WQP8;I9K159;I9KMQ8;Q5L7V6;Q64N27;Q64ZD5,Periplasmic beta-glucosidase;beta-glucosidase,3.2.1.21,26.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ008,alpha_rhamnosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 24 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015SUN1;A0A015UCY8;A0A015UPE8;A0A015VPI0;A0A015X888;A0A015ZQ16;A0A016AH65;A0A016AQ18;A0A016CUJ1;A0A016CVI2;A0A0E2AUT6;A0A0E2B6U7;A0A380YU69;A0AAN4N2N9;A0AAN4N3A2;A0AB73ANS7;A0AB73AQL2;E1WKF9;E1WL20;I9BPB3;I9VZG2;Q5LID7;Q64YT1;Q64ZF6,alpha-L-rhamnosidase,3.2.1.40,24.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ009,beta_galactosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 97 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015TXT1;A0A015TYU1;A0A015U0K7;A0A015U1X9;A0A015U5B8;A0A015U7M9;A0A015UBJ3;A0A015UHM1;A0A015ULH0;A0A015V6V5;A0A015VUQ2;A0A015VZ76;A0A015W4P2;A0A015W6M2;A0A015WY77;A0A015X7I0;A0A015Y6L9;A0A015YGX6;A0A015YI45;A0A015YL73;A0A015Z522;A0A015ZH54;A0A015ZNI5;A0A015ZQB6;A0A016A6Z2;A0A016ADY0;A0A016AH36;A0A016ALV0;A0A016AP71;A0A016AQQ3;A0A016AQT3;A0A016AT03;A0A016C1A6;A0A016CII7;A0A016CTV5;A0A016E395;A0A016EE59;A0A0E2AK32;A0A0E2AKU8;A0A0E2AKV0;A0A0E2ATU6;A0A0E2AVW0;A0A0E2AYA1;A0A0E2B5Y9;A0A380YS92;A0A380YT47;A0AAN4MY68;A0AAN4N1Q6;A0AAN4N2E6;A0AAN4N5G2;A0AAN4SHH5;A0AAN4SHL3;A0AB73AFI4;A0AB73AHN7;A0AB73AJA1;A0AB73APT7;A0AB73APX8;A0AB73AR70;A0ABN0BF40;A0ABN0BF58;A0ABN0BHK3;A0ABN0BMN8;A0ABN0BP23;A0ABN0BPQ0;A0ABN0BR08;A0ABN0BS07;E1WJS4;E1WK32;E1WLC8;E1WLW6;E1WNE0;E1WPJ1;E1WPV4;E1WTK8;E1WUE7;G8K029;I9BH04;I9BN42;I9BPW9;I9KC46;I9V257;I9VND9;I9VX19;I9VZ64;Q5L8V9;Q5LAH3;Q5LAU4;Q5LGZ2;Q5LHH0;Q5LJ68;Q64ND9;Q64P21;Q64QW2;Q64R92;Q64XU6;Q64YD9;Q64ZY5,Beta-galactosidase;beta-galactosidase,3.2.1.23,97.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ010,bile_salt_hydrolase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,Q5LF84,,3.5.1.24,1.0,0.0,4.78
NT5033,Bacteroides fragilis (ET),Bacteroides fragilis (ET),Bacteroides fragilis enterotoxigenic (S2) ATCC No: 43860,Bacteroides fragilis enterotoxigenic (ET),20656-2- 1,Bacteroides,Bacteroidaceae,Bacteroidetes,ENZ014,phosphatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 252 protein hit(s), 11 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix;name_keyword,A0A015SMV9;A0A015SRE2;A0A015SRP5;A0A015SZ14;A0A015T238;A0A015TNR2;A0A015TRE1;A0A015TVK0;A0A015TZ25;A0A015TZ78;A0A015TZ89;A0A015TZF0;A0A015TZH6;A0A015TZR2;A0A015U0H3;A0A015U1E8;A0A015U8Y3;A0A015UDS0;A0A015UF13;A0A015UL85;A0A015UNV7;A0A015V7N9;A0A015V8X2;A0A015VTC6;A0A015VVT2;A0A015VYJ7;A0A015VZB8;A0A015VZQ1;A0A015W132;A0A015W191;A0A015W497;A0A015W4I3;A0A015X0D6;A0A015X3F8;A0A015X444;A0A015X556;A0A015X6S1;A0A015X6V6;A0A015X6Y9;A0A015X7V9;A0A015X9B3;A0A015XCB5;A0A015XE75;A0A015XF32;A0A015XH90;A0A015XHL4;A0A015XHX1;A0A015XKY5;A0A015Y5R1;A0A015Y8J1;A0A015Y903;A0A015YA58;A0A015YH11;A0A015YH16;A0A015YHI3;A0A015YI97;A0A015YR64;A0A015YYU2;A0A015Z240;A0A015Z4Z4;A0A015Z5R2;A0A015ZD61;A0A015ZDV4;A0A015ZIU8;A0A015ZL97;A0A016A8P2;A0A016A916;A0A016ABP5;A0A016ACK9;A0A016AE18;A0A016AEE1;A0A016AG20;A0A016AG97;A0A016AGS7;A0A016ALP4;A0A016ALZ8;A0A016ARR6;A0A016ATJ0;A0A016ATT1;A0A016AVP6;A0A016AXJ0;A0A016B2U5;A0A016BU39;A0A016BWS0;A0A016BZ21;A0A016C0N2;A0A016C1M9;A0A016C3P8;A0A016CIG9;A0A016CMF0;A0A016CQE1;A0A016CS90;A0A016CT85;A0A016CVW5;A0A016E431;A0A016E4G5;A0A016E7G4;A0A016E7U2;A0A016EC90;A0A0E2AJ49;A0A0E2AKC5;A0A0E2AKF6;A0A0E2AKK6;A0A0E2AP68;A0A0E2ARP1;A0A0E2ARW8;A0A0E2AS17;A0A0E2ASA9;A0A0E2ASF6;A0A0E2ATZ8;A0A0E2AUI3;A0A0E2AUM4;A0A0E2AW64;A0A0E2AWF7;A0A0E2AWG7;A0A0E2B1Z5;A0A0E2B5T6;A0A380YX01;A0AAN4MVI6;A0AAN4MWV3;A0AAN4MX40;A0AAN4MX65;A0AAN4MXE0;A0AAN4MXP3;A0AAN4MY97;A0AAN4MZP3;A0AAN4MZR1;A0AAN4MZY8;A0AAN4N196;A0AAN4N1W9;A0AAN4N267;A0AAN4N2K2;A0AAN4N3U7;A0AAN4N406;A0AAN4N5K0;A0AAN4SI96;A0AAN4SKN6;A0AB73AEI5;A0AB73AGW5;A0AB73AHB6;A0AB73AHC4;A0AB73AI70;A0AB73AIX6;A0AB73AJT9;A0AB73AKG4;A0AB73AL83;A0AB73ALH5;A0AB73ALX5;A0AB73AM22;A0AB73AMZ8;A0AB73ANG4;A0AB73AQ67;A0AB73ARE9;A0AB73ARP3;A0AB73ARS9;A0AB73ASI6;A0ABN0BEJ3;A0ABN0BF33;A0ABN0BF71;A0ABN0BFB5;A0ABN0BH78;A0ABN0BHA8;A0ABN0BHD1;A0ABN0BI06;A0ABN0BIB5;A0ABN0BJW3;A0ABN0BK69;A0ABN0BMW4;A0ABN0BNP0;A0ABN0BNQ5;A0ABN0BP60;A0ABN0BP68;A0ABN0BQ29;A0ABN0BR77;A0ABN0BSQ2;A0ABN0BSX3;E1WJU6;E1WLG1;E1WLR6;E1WLZ3;E1WMD9;E1WNL7;E1WP35;E1WPG0;E1WQR5;E1WS77;E1WSI5;E1WSP9;E1WT11;E1WT79;E1WT85;E1WTP4;E1WTQ5;E1WTY0;E1WUN1;E1WUW8;E1WVM4;I9AZ51;I9B5S8;I9BC40;I9BGV6;I9BKR9;I9BME5;I9BN79;I9KBU5;I9KMH5;I9VHA7;I9VK06;I9VPG6;I9VWI7;I9VWW8;I9VYH7;I9W0G7;I9W0R9;I9W0V3;Q5L7B2;Q5L7F6;Q5L7T9;Q5L881;Q5L9T5;Q5LAQ8;Q5LB00;Q5LBB1;Q5LCS6;Q5LE70;Q5LES7;Q5LF01;Q5LFG3;Q5LFV7;Q5LGR4;Q5LGW4;Q5LHD7;Q5LJ30;Q64MG2;Q64MK9;Q64N10;Q64Q42;Q64R56;Q64RE9;Q64RQ9;Q64TE2;Q64TY2;Q64VB2;Q64VR3;Q64VZ3;Q64W86;Q64XL2;Q64XR5;Q64XZ8;Q64YA5;Q64YM8;Q650L9,"3'(2'),5'-bisphosphate nucleotidase CysQ;5'-nucleotidase SurE;8-oxo-dGTP diphosphatase;Alpha-ribazole phosphatase;D,D-heptose 1,7-bisphosphate phosphatase;Fructose-1,6-bisphosphatase class 3;Histidine biosynthesis bifunctional protein HisB;Histidinol-phosphatase;Inositol-1-monophosphatase;NAD(+) diphosphatase;Nucleoside triphosphate pyrophosphatase;Phosphoserine phosphatase;Undecaprenyl-diphosphatase;acid phosphatase;dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;phosphoglycolate phosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.18;3.1.3.2;3.1.3.25;3.1.3.3;3.1.3.45;3.1.3.48;3.1.3.5;3.1.3.7;3.1.3.73;3.6.1.22;3.6.1.27;3.6.1.55;3.6.1.66;3.6.1.9,252.0,11.0,4.78
