nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,matched_taxon_uri,matched_taxon_name,matched_query_name,strain_match_level,uniprot_accession,uniprot_protein_uri,uniprot_organism_name,uniprot_protein_name,ec_number,reviewed,enzyme_id,enzyme_name,annotation_match_mode
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BH07,http://purl.uniprot.org/uniprot/A0ABN0BH07,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BH78,http://purl.uniprot.org/uniprot/A0ABN0BH78,Bacteroides fragilis 3_1_12,NAD(+) diphosphatase,3.6.1.22,False,ENZ014,phosphatase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHA8,http://purl.uniprot.org/uniprot/A0ABN0BHA8,Bacteroides fragilis 3_1_12,"3'(2'),5'-bisphosphate nucleotidase CysQ",3.1.3.7,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHD1,http://purl.uniprot.org/uniprot/A0ABN0BHD1,Bacteroides fragilis 3_1_12,Histidinol-phosphatase,3.1.3.15,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHD5,http://purl.uniprot.org/uniprot/A0ABN0BHD5,Bacteroides fragilis 3_1_12,Peptide deformylase,3.5.1.88,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHF9,http://purl.uniprot.org/uniprot/A0ABN0BHF9,Bacteroides fragilis 3_1_12,Endolytic murein transglycosylase,4.2.2.29,False,ENZ016,polysaccharide_lyase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHG6,http://purl.uniprot.org/uniprot/A0ABN0BHG6,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHG8,http://purl.uniprot.org/uniprot/A0ABN0BHG8,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHJ6,http://purl.uniprot.org/uniprot/A0ABN0BHJ6,Bacteroides fragilis 3_1_12,exo-alpha-sialidase,3.2.1.18,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHK3,http://purl.uniprot.org/uniprot/A0ABN0BHK3,Bacteroides fragilis 3_1_12,beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHK3,http://purl.uniprot.org/uniprot/A0ABN0BHK3,Bacteroides fragilis 3_1_12,beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHP8,http://purl.uniprot.org/uniprot/A0ABN0BHP8,Bacteroides fragilis 3_1_12,alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BHT3,http://purl.uniprot.org/uniprot/A0ABN0BHT3,Bacteroides fragilis 3_1_12,6-phosphogluconolactonase,3.1.1.31,False,ENZ005,carboxylesterase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BI06,http://purl.uniprot.org/uniprot/A0ABN0BI06,Bacteroides fragilis 3_1_12,"Fructose-1,6-bisphosphatase class 3",3.1.3.11,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BIB5,http://purl.uniprot.org/uniprot/A0ABN0BIB5,Bacteroides fragilis 3_1_12,,3.1.3.48,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BIW0,http://purl.uniprot.org/uniprot/A0ABN0BIW0,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BIW2,http://purl.uniprot.org/uniprot/A0ABN0BIW2,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BIX1,http://purl.uniprot.org/uniprot/A0ABN0BIX1,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BJW3,http://purl.uniprot.org/uniprot/A0ABN0BJW3,Bacteroides fragilis 3_1_12,Phosphoserine phosphatase,3.1.3.3,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BK69,http://purl.uniprot.org/uniprot/A0ABN0BK69,Bacteroides fragilis 3_1_12,Alpha-ribazole phosphatase,3.1.3.73,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BKQ2,http://purl.uniprot.org/uniprot/A0ABN0BKQ2,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BKU4,http://purl.uniprot.org/uniprot/A0ABN0BKU4,Bacteroides fragilis 3_1_12,asparaginase,3.5.1.1,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BLG3,http://purl.uniprot.org/uniprot/A0ABN0BLG3,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BLG9,http://purl.uniprot.org/uniprot/A0ABN0BLG9,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BLI0,http://purl.uniprot.org/uniprot/A0ABN0BLI0,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BM05,http://purl.uniprot.org/uniprot/A0ABN0BM05,Bacteroides fragilis 3_1_12,Glutaminase,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BM16,http://purl.uniprot.org/uniprot/A0ABN0BM16,Bacteroides fragilis 3_1_12,beta-glucosidase,3.2.1.21,False,ENZ007,beta_glucosidase,exact_ec
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BM69,http://purl.uniprot.org/uniprot/A0ABN0BM69,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BME5,http://purl.uniprot.org/uniprot/A0ABN0BME5,Bacteroides fragilis 3_1_12,Alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMG0,http://purl.uniprot.org/uniprot/A0ABN0BMG0,Bacteroides fragilis 3_1_12,Alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BML1,http://purl.uniprot.org/uniprot/A0ABN0BML1,Bacteroides fragilis 3_1_12,D-aminoacyl-tRNA deacylase,3.1.1.-,False,ENZ005,carboxylesterase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BML1,http://purl.uniprot.org/uniprot/A0ABN0BML1,Bacteroides fragilis 3_1_12,D-aminoacyl-tRNA deacylase,3.1.1.96,False,ENZ005,carboxylesterase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMN8,http://purl.uniprot.org/uniprot/A0ABN0BMN8,Bacteroides fragilis 3_1_12,Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMN8,http://purl.uniprot.org/uniprot/A0ABN0BMN8,Bacteroides fragilis 3_1_12,Beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMW4,http://purl.uniprot.org/uniprot/A0ABN0BMW4,Bacteroides fragilis 3_1_12,Undecaprenyl-diphosphatase,3.6.1.27,False,ENZ014,phosphatase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMW5,http://purl.uniprot.org/uniprot/A0ABN0BMW5,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BMZ3,http://purl.uniprot.org/uniprot/A0ABN0BMZ3,Bacteroides fragilis 3_1_12,,3.5.1.25,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNJ7,http://purl.uniprot.org/uniprot/A0ABN0BNJ7,Bacteroides fragilis 3_1_12,,3.5.1.25,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNM8,http://purl.uniprot.org/uniprot/A0ABN0BNM8,Bacteroides fragilis 3_1_12,Imidazole glycerol phosphate synthase subunit HisH,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNP0,http://purl.uniprot.org/uniprot/A0ABN0BNP0,Bacteroides fragilis 3_1_12,8-oxo-dGTP diphosphatase,3.6.1.55,False,ENZ014,phosphatase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNQ5,http://purl.uniprot.org/uniprot/A0ABN0BNQ5,Bacteroides fragilis 3_1_12,Histidine biosynthesis bifunctional protein HisB,3.1.3.15,False,ENZ014,phosphatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNX8,http://purl.uniprot.org/uniprot/A0ABN0BNX8,Bacteroides fragilis 3_1_12,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BNY5,http://purl.uniprot.org/uniprot/A0ABN0BNY5,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP23,http://purl.uniprot.org/uniprot/A0ABN0BP23,Bacteroides fragilis 3_1_12,Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP23,http://purl.uniprot.org/uniprot/A0ABN0BP23,Bacteroides fragilis 3_1_12,Beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP30,http://purl.uniprot.org/uniprot/A0ABN0BP30,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP53,http://purl.uniprot.org/uniprot/A0ABN0BP53,Bacteroides fragilis 3_1_12,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP60,http://purl.uniprot.org/uniprot/A0ABN0BP60,Bacteroides fragilis 3_1_12,dTTP/UTP pyrophosphatase,3.6.1.9,False,ENZ014,phosphatase,name_keyword
NT5003,Bacteroides fragilis (NT),Bacteroides fragilis (NT),Bacteroides fragilis nontoxigenic (S2)  DSM No.: 2151,Bacteroides fragilis nontoxigenic,"EN-2, VPI 2553",Bacteroides,Bacteroidaceae,Bacteroidetes,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,same_species,A0ABN0BP68,http://purl.uniprot.org/uniprot/A0ABN0BP68,Bacteroides fragilis 3_1_12,,3.1.3.-,False,ENZ014,phosphatase,ec_prefix
